"user_id","treated","intervention_post_score","tenure","premium_user","comment_karma","link_karma","num_post_before","num_post_before_ss","num_sub_before","first_timer","posted","posted_ss","posted_oths","n_posts","l_n_posts","n_posts_ss","l_n_posts_ss","n_posts_oths","length","l_length_ss","l_length_oths"
498,0,52,6,1,24,2417,1,1,1,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,1042,6.94985628128052,0
499,1,3,172,0,374,146,1,0,1,1,1,0,1,8,2.19722461700439,0,0,8,238.25,0,5.47750902175903
500,1,475,1200,0,556,5377,9,2,6,1,1,1,0,2,1.0986123085022,2,1.0986123085022,0,3523,8.16735172271729,0
501,1,6,41,0,0,21,2,0,1,1,1,1,1,4,1.60943794250488,1,0.6931471824646,3,1191,7.05703687667847,7.09201955795288
502,0,8,2,0,3,39,1,1,1,0,1,1,1,3,1.3862943649292,2,1.0986123085022,1,3121.66674804688,8.39513874053955,6.24804306030273
503,0,33,1701,0,382,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
505,1,42,835,0,61,956,5,0,3,0,1,0,1,1,0.6931471824646,0,0,1,1180,0,7.07411670684814
506,1,22,966,0,3069,1757,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
507,0,3,216,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
508,1,871,1059,0,325,11872,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
509,0,6,116,0,474,904,11,1,2,0,1,1,1,12,2.56494927406311,2,1.0986123085022,10,316.833343505859,6.41017484664917,5.55991220474243
510,0,5,1745,0,533,1933,0,0,0,0,1,1,0,5,1.7917594909668,5,1.7917594909668,0,226.399993896484,5.42671060562134,0
511,0,10,2556,0,2240,23666,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
512,0,31,1137,0,83,58,1,0,1,0,1,1,1,2,1.0986123085022,1,0.6931471824646,1,572.5,7.04403305053711,0
513,1,41,206,0,963,43,1,1,1,0,1,0,1,1,0.6931471824646,0,0,1,560,0,6.32972097396851
514,1,5,635,0,10061,6527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
515,1,46,275,0,-98,710,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
516,0,13,2184,0,168,97,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
517,0,17,492,0,15,38,2,0,2,1,1,0,1,2,1.0986123085022,0,0,2,81,0,4.40671920776367
518,0,13,550,0,16,26,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1115,7.01750612258911,0
519,1,7,1936,0,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,0,28,54,0,4477,43,3,0,2,1,1,1,1,6,1.94591009616852,1,0.6931471824646,5,18.6666660308838,3.85014748573303,2.65324187278748
521,1,17,919,0,18,111,1,1,1,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,3395.5,8.13050079345703,0
522,1,3,1155,0,851,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,4,410,0,121,628,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
524,1,101,1,0,0,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
525,1,74,404,0,2242,470,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
526,0,13,2285,0,11881,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,0,4,338,1,5026,830,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
528,0,3,159,0,419,198,4,1,3,0,1,0,1,5,1.7917594909668,0,0,5,1.39999997615814,0,0.875468730926514
529,1,54,140,1,3441,11527,3,1,2,0,1,1,1,7,2.0794415473938,3,1.3862943649292,4,1537.28576660156,7.39305782318115,7.29539585113525
530,0,5,1659,0,643,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
531,0,7,16,0,59,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,1,83,0,0,0,48,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,2013,7.6078782081604,0
533,1,15,31,0,-27,7,4,0,3,1,1,0,1,6,1.94591009616852,0,0,6,85.8333358764648,0,4.46399068832397
534,1,3,366,0,15,39,6,0,5,1,1,0,1,1,0.6931471824646,0,0,1,72,0,4.29045963287354
535,0,34,286,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,0,7,1026,0,3380,546,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
537,0,379,1151,0,157,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,0,46,2266,1,15717,2267,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,63,4.1588830947876,0
539,0,9,2263,1,17890,7338,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
540,1,7,77,0,726,2971,7,0,5,1,1,0,1,20,3.04452252388,0,0,20,427.049987792969,0,6.05923986434937
541,1,4,451,0,6,1,0,0,0,0,1,1,1,2,1.0986123085022,1,0.6931471824646,1,305,6.27098846435547,4.4188404083252
542,0,27,896,0,174,160,5,0,3,0,1,1,1,2,1.0986123085022,1,0.6931471824646,1,486.5,6.85751390457153,3.178053855896
543,1,28,938,0,211,149,1,0,1,1,1,0,1,5,1.7917594909668,0,0,5,120.400001525879,0,4.79909086227417
544,0,35,266,0,6,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
545,1,74,0,0,0,55,0,0,0,1,1,1,1,16,2.83321332931519,7,2.0794415473938,9,3054.0625,8.115478515625,7.94763946533203
546,1,11,60,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
547,0,82,310,0,112,1881,2,2,1,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,2977.5,7.99917507171631,0
548,1,4,2062,0,5755,79,2,0,1,1,1,0,1,2,1.0986123085022,0,0,2,0,0,0
549,0,154,2023,0,2853,3233,0,0,0,0,1,1,1,4,1.60943794250488,3,1.3862943649292,1,2266.5,7.9963173866272,5.07517385482788
550,0,38,1275,0,0,56,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1586,7.36960077285767,0
551,1,12,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
552,1,623,1925,1,2161,782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
553,0,30,489,0,1656,9756,1,0,1,1,1,0,1,2,1.0986123085022,0,0,2,0,0,0
554,0,9,329,0,2,320,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
555,1,20,772,0,6,371,2,0,2,0,1,1,1,3,1.3862943649292,2,1.0986123085022,1,756,7.03438806533813,0
556,1,417,1639,0,3417,28239,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
557,1,11,1114,0,3784,6632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,1,11,1478,0,3664,266,0,0,0,0,1,0,1,1,0.6931471824646,0,0,1,309,0,5.736572265625
559,0,32,51,0,64,79,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
560,1,4,0,0,0,3,0,0,0,1,1,1,1,3,1.3862943649292,1,0.6931471824646,2,442.333343505859,7.14045286178589,3.52636051177979
561,0,16,823,0,103,2276,1,0,1,0,1,0,1,4,1.60943794250488,0,0,4,0,0,0
562,0,16,6,0,0,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
563,1,6,750,0,2465,7185,0,0,0,1,1,1,1,6,1.94591009616852,3,1.3862943649292,3,1194.83337402344,7.74932241439819,4.27202558517456
564,0,12,2272,0,624,7693,0,0,0,0,1,1,1,2,1.0986123085022,1,0.6931471824646,1,316,6.45047044754028,0
565,0,3,66,0,0,23,4,3,2,1,1,0,1,5,1.7917594909668,0,0,5,0,0,0
566,0,8,547,0,0,44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
567,1,5,288,0,10478,3350,4,0,4,0,1,0,1,2,1.0986123085022,0,0,2,0,0,0
568,1,6,8,0,1,6362,7,0,6,0,1,0,1,2,1.0986123085022,0,0,2,0,0,0
569,1,11,827,0,0,6,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
570,0,17,5,0,0,7,1,1,1,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,1887,7.54327344894409,0
571,1,33,37,0,0,69,3,0,2,1,1,0,1,1,0.6931471824646,0,0,1,0,0,0
572,1,45,518,0,0,52,1,1,1,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,2100,7.65016889572144,0
573,1,20,974,0,1154,3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,5,0,0,0,3,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1031,6.93925380706787,0
575,1,9,261,0,89,1933,1,0,1,0,1,1,0,4,1.60943794250488,4,1.60943794250488,0,1837.75,7.51684141159058,0
576,1,12,174,0,1326,235,25,2,4,0,1,1,1,5,1.7917594909668,1,0.6931471824646,4,432.600006103516,6.79570579528809,5.76362228393555
577,1,4,429,0,1161,5480,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
578,1,23,162,0,605,1337,8,2,6,0,1,1,1,18,2.94443893432617,3,1.3862943649292,15,670.888916015625,6.20388412475586,6.56150197982788
579,0,24,231,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,0,32,1312,1,1679,4019,2,2,1,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,6498.5,8.77948093414307,0
581,1,3,2,0,1,1,0,0,0,1,1,1,1,4,1.60943794250488,1,0.6931471824646,3,542.5,6.30261898040771,6.29649543762207
582,0,38,401,0,534,7602,2,2,1,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,5094.5,8.53611278533936,0
583,0,5,93,0,12,2,2,0,2,0,1,0,1,4,1.60943794250488,0,0,4,126.25,0,4.8461537361145
584,1,18,811,0,0,60,0,0,0,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,1863.5,7.53074836730957,0
585,1,19,0,0,1,15,0,0,0,1,1,1,0,2,1.0986123085022,2,1.0986123085022,0,445.5,6.10143947601318,0
586,0,6,272,0,657,61,0,0,0,1,1,0,1,1,0.6931471824646,0,0,1,132,0,4.8903489112854
587,1,39,30,0,1,165,2,2,1,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1661,7.4157772064209,0
588,0,15,68,0,259,502,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1102,7.00578880310059,0
589,0,14,0,0,0,14,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,796,6.68085479736328,0
590,1,48,879,0,12193,3793,14,0,4,0,1,0,1,5,1.7917594909668,0,0,5,126,0,4.84418725967407
591,1,7,594,0,3142,7274,3,0,3,1,1,0,1,5,1.7917594909668,0,0,5,16.6000003814697,0,2.86789894104004
592,0,48,1,0,0,27,2,0,1,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,2919,7.97933912277222,0
593,0,29,733,0,0,18,0,0,0,1,1,1,0,2,1.0986123085022,2,1.0986123085022,0,1107.5,7.01076316833496,0
594,0,4,62,0,6,100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
595,1,609,417,0,235,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,1,19,32,0,0,11,1,1,1,1,1,1,1,3,1.3862943649292,2,1.0986123085022,1,680.666687011719,6.92362880706787,2.56494927406311
597,1,56,918,0,4,37,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
598,1,3,643,0,93,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,1,7,0,0,0,6,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1966,7.58426475524902,0
600,1,4,993,0,318,414,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1030,6.93828439712524,0
601,0,11,1130,0,2891,349,2,0,2,0,1,0,1,1,0.6931471824646,0,0,1,45,0,3.82864141464233
602,1,74,458,0,522,176,2,0,1,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,919,6.82437372207642,0
603,1,81,0,0,6,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
604,1,68,93,0,0,43,0,0,0,1,1,1,0,6,1.94591009616852,6,1.94591009616852,0,1198.66662597656,7.08979892730713,0
605,1,516,0,0,6,331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
606,0,7,26,0,309,7,4,2,2,1,1,0,1,1,0.6931471824646,0,0,1,0,0,0
607,0,7,1229,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,1,3,0,0,0,3,0,0,0,1,1,0,1,1,0.6931471824646,0,0,1,0,0,0
609,1,18,511,0,0,6,0,0,0,1,1,0,1,2,1.0986123085022,0,0,2,60.5,0,4.11903715133667
610,1,6,5,0,154,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
611,0,10,738,0,17047,8736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,0,24,851,0,4337,1202,2,0,2,0,1,0,1,1,0.6931471824646,0,0,1,991,0,6.89972305297852
613,0,24,2182,0,4190,115,0,0,0,0,1,0,1,1,0.6931471824646,0,0,1,0,0,0
614,0,3,53,0,3041,1286,2,0,2,1,1,0,1,8,2.19722461700439,0,0,8,79,0,4.38202667236328
615,0,7,295,0,10727,17096,0,0,0,1,1,0,1,5,1.7917594909668,0,0,5,89.1999969482422,0,4.50202941894531
616,0,5,65,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
617,0,11,18,0,5,20,3,2,2,0,1,1,1,3,1.3862943649292,1,0.6931471824646,2,610.333312988281,6.80128288269043,6.14739942550659
618,0,6,859,0,37,152,0,0,0,0,1,0,1,1,0.6931471824646,0,0,1,19,0,2.99573230743408
619,0,5,10,0,7,2,0,0,0,1,1,1,1,17,2.89037179946899,6,1.94591009616852,11,1889.35290527344,7.75705099105835,7.40621376037598
620,1,4,18,0,293,31,11,2,5,0,1,1,1,19,2.99573230743408,2,1.0986123085022,17,124.526313781738,7.07665395736694,0
621,1,5,1624,0,506,1348,4,1,4,0,1,0,1,1,0.6931471824646,0,0,1,212,0,5.36129236221313
622,1,8,50,0,2,66,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,273,5.61312818527222,0
623,0,12,155,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,0,6,1075,0,324,3588,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
625,0,18,116,0,448,134,0,0,0,1,1,0,1,3,1.3862943649292,0,0,3,63.6666679382324,0,4.16924571990967
626,0,681,510,0,12077,4928,2,0,2,0,1,0,1,1,0.6931471824646,0,0,1,0,0,0
627,1,44,21,0,0,22,0,0,0,1,1,1,1,6,1.94591009616852,1,0.6931471824646,5,537.666687011719,7.46622753143311,5.69305849075317
628,0,18,1002,0,58,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,1,24,1758,0,23751,7225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
630,0,967,1,0,0,640,2,2,1,1,1,1,1,5,1.7917594909668,4,1.60943794250488,1,2592,7.92099142074585,7.57404518127441
631,1,213,139,0,118,744,4,2,3,1,1,0,1,3,1.3862943649292,0,0,3,0,0,0
632,0,17,760,0,70,2586,5,0,5,1,1,0,1,1,0.6931471824646,0,0,1,0,0,0
633,0,240,385,0,57,811,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
634,0,3,34,0,4,91,4,0,3,0,1,1,1,2,1.0986123085022,1,0.6931471824646,1,1105.5,7.70165252685547,0
635,0,37,33,0,12,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
636,1,12,1279,0,1007,315,4,2,3,0,1,0,1,10,2.39789533615112,0,0,10,1167.59997558594,0,7.06356191635132
637,0,9,415,0,825,1663,0,0,0,0,1,0,1,2,1.0986123085022,0,0,2,251,0,5.52942895889282
638,1,11,332,0,25,33,0,0,0,0,1,1,0,5,1.7917594909668,5,1.7917594909668,0,3364,8.12118339538574,0
639,1,24,153,1,19877,6063,3,0,3,1,1,0,1,3,1.3862943649292,0,0,3,59,0,4.09434461593628
640,1,23,29,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
641,1,53,733,0,3249,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,0,20,1031,0,8990,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,1,5,316,0,1854,894,4,0,1,1,1,0,1,1,0.6931471824646,0,0,1,0,0,0
644,1,36,1874,0,387,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,0,4,105,0,329,299,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
646,0,3,253,0,30,118,0,0,0,0,1,0,1,1,0.6931471824646,0,0,1,178,0,5.18738603591919
647,1,203,11,0,30,114,0,0,0,1,1,1,0,3,1.3862943649292,3,1.3862943649292,0,2451.66674804688,7.80493116378784,0
648,0,4,208,0,0,2,0,0,0,1,1,0,1,2,1.0986123085022,0,0,2,0,0,0
649,1,56,305,0,2245,703,29,2,8,0,1,0,1,20,3.04452252388,0,0,20,33.0499992370605,0,3.52783012390137
650,0,7,909,0,44,26,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
651,0,48,353,0,0,34,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
652,0,8,6,0,20,34,10,3,7,0,1,0,1,1,0.6931471824646,0,0,1,192,0,5.26269006729126
653,1,3,3,0,0,2,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,662,6.49677515029907,0
654,1,3,1866,0,2107,301,0,0,0,0,1,0,1,1,0.6931471824646,0,0,1,77,0,4.35670900344849
655,1,18,415,0,10630,252,5,0,2,0,1,0,1,1,0.6931471824646,0,0,1,0,0,0
656,0,3,352,0,765,1069,6,0,1,0,1,0,1,2,1.0986123085022,0,0,2,0,0,0
657,0,4,1497,0,5697,2375,17,0,9,0,1,1,1,22,3.13549423217773,1,0.6931471824646,21,239.090911865234,8.00736713409424,4.68696975708008
658,0,34,246,0,350,1029,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
659,0,131,240,0,0,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
660,1,19,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
661,1,201,27,0,34,220,3,2,2,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,2617.5,7.87035703659058,0
662,0,34,1,0,0,20,1,0,1,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1815,7.50439167022705,0
663,1,24,1641,0,1612,65,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1101,7.00488185882568,0
664,1,3,458,0,530,251,1,0,1,1,1,1,1,7,2.0794415473938,1,0.6931471824646,6,361.714294433594,6.37331962585449,5.78536224365234
665,0,243,1918,0,6189,1235,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
666,1,8,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
667,1,22,9,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
668,0,7,1126,0,400,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,0,10,826,0,13995,6483,6,6,1,0,1,1,0,3,1.3862943649292,3,1.3862943649292,0,81,4.40671920776367,0
670,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
671,1,5,303,0,76,67,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0
672,1,9,70,0,80,359,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0
673,0,6,1,0,1,7,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
674,1,15,223,0,66,182,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,277,5.62762117385864,0
675,0,48,124,0,4,403,0,0,0,0,1,0,1,9,2.30258512496948,0,0,9,1182.77783203125,0,7.07646608352661
676,0,29,2461,0,483,399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
677,1,14,36,0,13,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
678,1,55,83,0,0,29,1,0,1,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,3167,8.06085586547852,0
679,1,9,2,0,1,7,2,1,2,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,2639,7.8785343170166,0
680,0,8,249,0,1797,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,1,34,147,0,3,1715,1,0,1,0,1,1,0,3,1.3862943649292,3,1.3862943649292,0,4251.66650390625,8.35530185699463,0
682,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
683,0,20,33,0,171,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0,15,100,0,53,19,3,0,3,1,1,0,1,2,1.0986123085022,0,0,2,278.5,0,5.63300228118896
685,1,6,11,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
686,0,4,21,0,190,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
687,1,52,835,0,1069,1341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
688,0,64,1599,0,21,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
689,1,5,112,0,2,131,0,0,0,0,1,0,1,2,1.0986123085022,0,0,2,0,0,0
690,1,66,318,0,736,1819,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
691,1,8,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
692,0,41,57,0,23,102,6,0,4,1,1,0,1,22,3.13549423217773,0,0,22,67.7272720336914,0,4.2301459312439
693,1,28,38,0,0,18,1,1,1,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1371,7.22402477264404,0
694,1,3,2369,0,13370,27916,19,0,9,0,1,0,1,46,3.85014748573303,0,0,46,2.4347825050354,0,1.23395359516144
695,0,45,2865,0,1668,713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
696,0,8,445,0,1807,1779,0,0,0,1,1,1,1,3,1.3862943649292,1,0.6931471824646,2,342,6.93439722061157,0
697,0,130,734,0,108,671,1,0,1,0,1,0,1,3,1.3862943649292,0,0,3,36,0,3.61091780662537
698,1,12,8,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
699,1,22,1009,0,4,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
700,0,49,449,0,696,450,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
701,0,6,588,0,935,1012,1,0,1,1,1,0,1,1,0.6931471824646,0,0,1,0,0,0
702,1,6,4,0,5,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
703,0,15,1703,0,16807,9110,4,0,4,0,1,0,1,6,1.94591009616852,0,0,6,0,0,0
704,0,652,1559,0,305,500,1,0,1,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1548,7.34536504745483,0
705,1,12,959,0,1969,101,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,373,5.92425584793091,0
706,1,7,27,0,22,64,2,0,1,0,1,1,1,5,1.7917594909668,2,1.0986123085022,3,1742.40002441406,7.29607439041138,7.56146860122681
707,1,56,760,0,85,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
708,1,3,15,0,1,1,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1322,7.18765735626221,0
709,1,14,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
710,1,8,669,0,1345,7451,1,0,1,0,1,1,1,22,3.13549423217773,1,0.6931471824646,21,979.5,7.24708080291748,6.86728048324585
711,1,22,2359,0,15799,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,0,4,1453,0,1271,3109,4,2,2,0,1,0,1,2,1.0986123085022,0,0,2,0,0,0
713,1,3,855,0,8737,3360,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
714,0,7,55,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,1,15,189,0,1360,7,0,0,0,1,1,0,1,1,0.6931471824646,0,0,1,0,0,0
716,0,5,2830,0,19580,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,1,31,512,0,11937,67,1,1,1,1,1,1,1,2,1.0986123085022,1,0.6931471824646,1,1349,7.20860052108765,7.20711898803711
718,1,19,127,0,132,1088,3,3,1,0,1,1,0,4,1.60943794250488,4,1.60943794250488,0,1094.75,6.99919414520264,0
719,1,9,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
720,1,38,1385,0,23,6747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,1,7,33,0,214,19,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,350,5.86078643798828,0
722,0,14,53,0,16,134,1,0,1,1,1,0,1,1,0.6931471824646,0,0,1,313,0,5.74939298629761
723,0,27,2541,0,21205,1302,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1961,7.58171987533569,0
724,1,21,26,0,22,244,3,3,1,0,1,1,1,2,1.0986123085022,1,0.6931471824646,1,127,5.49716806411743,2.4849066734314
725,1,28,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
726,0,11,7,0,233,861,3,2,2,0,1,1,1,4,1.60943794250488,2,1.0986123085022,2,2542.75,7.84365272521973,7.8391318321228
727,1,24,2814,0,14284,1350,2,0,2,0,1,1,1,4,1.60943794250488,2,1.0986123085022,2,578,7.00079011917114,4.10264348983765
728,0,3,6,0,0,1,0,0,0,1,1,1,0,2,1.0986123085022,2,1.0986123085022,0,806.5,6.69394302368164,0
729,0,74,1917,0,266,443,1,1,1,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,1376,7.22766256332397,0
730,1,10,97,0,14,21,2,1,2,0,1,1,1,4,1.60943794250488,3,1.3862943649292,1,1955.5,7.8664665222168,0
731,0,42,1363,0,96,160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
732,0,8,226,0,3,82,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
733,0,6,169,0,5236,1150,3,1,3,0,1,1,1,4,1.60943794250488,1,0.6931471824646,3,50.75,3.91202306747437,3.95763349533081
734,0,6,46,0,7,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
735,1,6,0,0,0,15,1,1,1,1,1,0,1,9,2.30258512496948,0,0,9,6.88888883590698,0,2.06545519828796
736,1,6,562,0,1,4,0,0,0,1,1,0,1,2,1.0986123085022,0,0,2,13,0,2.63905739784241
737,0,4,848,0,142,75,1,1,1,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,346.5,5.85076475143433,0
738,0,42,292,0,220,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,0,34,622,0,4423,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
740,1,43,0,0,2,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
741,0,93,1,0,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
742,0,27,2050,0,7246,5831,3,0,2,0,1,0,1,9,2.30258512496948,0,0,9,39,0,3.68887948989868
743,1,26,0,0,2,15,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,210,5.35185813903809,0
744,0,68,481,0,191,1785,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,91,4.52178859710693,0
745,0,41,2715,0,637,6565,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1704,7.44132041931152,0
746,0,7,354,0,6189,10275,1,0,1,1,1,0,1,3,1.3862943649292,0,0,3,0,0,0
747,1,365,488,0,365,451,0,0,0,0,1,0,1,11,2.4849066734314,0,0,11,3,0,1.3862943649292
748,0,554,1795,0,12324,23869,1,0,1,0,1,0,1,2,1.0986123085022,0,0,2,65.5,0,4.1972017288208
